321,3,3,"I give spot 3 star I n't like location . The food serve us incorrect . I understand mistake happen . When show order burger mean n't order hot cakes.Granted n't clerk fault rude . So , I 'll never visit location . I like fact place clean fast food chain . The customer service completely kind ."
322,1,1,I come year yesterday snack take train ride home . It aas rather empty bit 5 . I order 2 chicken tender small order French fry . I ask kind sauce I want . I ask sweet sour sauce.My food ready relatively quickly . I never tender I waz glad n't look small . It go great sweet sour sauce . So French fry actually .
323,3,3,"I use come kid parent I use full homeless people ask money . For , kid , I kind scared random people would come ask money . As I grow I learn understand I felt like location overload people ask money make ruckus location . Their food average never place sit would always take go . The thing I would recommend try control amount loitering ."
324,2,2,"This location n't best , especially night . It 's much unruly-homeless people/people yelling . The nugget soggy miss golden crisp I love . Got fresh batch French fry somehow soggy ! Wish crisp like I remember !"
325,2,3,"Sadly branch serve less quality burger branch .. I use order fillet fish burger often mc Donald store I experience get , get trauma . Sooo dry hardly sauce . The plain mc chicken patty really good branch , 's peppery could barely find lettuce .. disappointed .. hope see review improve .. I like new place though .. organize clean .."
326,2,2,"SMH ! ! ! ! ! ! On Wednesday , June 5 , 2019 , 11:20-11 : 50 I meet one friend . I order meal debit card , sit toddler son , ate . Afterward , I dump garbage walk restroom entrance . I notice door buzz open turn towards register area try get attention female Hispanic Latina employee ladder . ALL I ASKED HER WAS , `` Could I use bathroom ? `` Miss THANG AUDACITY look say , `` Ca n't see I 'm ladder ? `` WHOA ! ! ! ! I shock ! ! ! ! I walk back counter ask problem I ask could I use bathroom . Another female Hispanic Latina laugh say nerve tell go ahead use . Then others come try tell I notice manager happen . I call ask wrong . She try minimize problem I remind PAYING customer ! ! ! ! ! ! ! SMH ! ! ! ! Laughing ? ? ? ? All nasty behind call someone hit buzzer behind counter MOUTH ! ! ! ! DUHHHHHHHHHHH ! ! ! ! ! ! ! ! ! Customers reason even get paycheck ! ! ! ! Never bite hand feed ! ! ! !"
327,1,1,I 'm bit health nut I try go McDonald 's I help however son love chicken nugget 's affordable 're rush n't option hurry I ca n't say food delicious thing good delicious however healthy option chicken salad smoothy mango strawberry fruit smoothy well I love deer ice hazelnut coffee 's affordable 's delicious Starbucks Dunkin donut well
328,2,2,"The service bad , da bad McDonald 's I go , lady wear grey shirt polite look work hard n't know , customer service , blue shirt lady kind nice , grey shirt kind mean"
329,2,2,"This location bad . The food always cold everytime I 've order chicken nugget check return today different . I order food return nugget cold . The guy tell make 're hot . I say NO ! The box hot y'all keep empty box oven feel though food hot open 're old cold . He go speak coworker spanish nugget . So ask sayin say food , feelong xtra . If stop sneaky could great location"
330,2,3,Lot homeless people hang . The place extremely slow place dingy
331,2,2,"After customer , would let use restroom . Their excuse ? `` A truck unload , , restroom service.I truck unloads bathroom !"
332,2,2,This bad manage McDonald 's planet . It reason people hate McDonald 's .
334,2,2,"This place horrible . It deserve 0 star , unfortunately Yelp offer option . I get horrible food poison eat need hospitalize . The management extremely unresponsive issue . Additionally , location dirty ( allow dog inside ) , loud , rowdy . By eat definitely risk health wellbeing . DO NOT COME HERE ."
335,2,2,"This McDonald 's neighborhood year unfortunately , gotten bad time pass . The food average take forever make , even person wait serve . I would definitely avoid McDonald 's cost ."
336,3,2,Very slow service people r wait food . Other usual Mack lover . Hope grow service .
337,2,2,"I live around area I 'm really hungry late hour I come . Also , I get coffee $ 1 . Basically bad customer service history . People work look depressed sleepy . Or look angry life make work . Either way , wait line awhile bum background ask people change ."
338,2,3,"Food rarely fresh , never get good tasting fry McDonald 's . What I think I like delivery option location carry . Do n't mistake , come smushed , cold steam ( late ) . If time , walk 3rd avenue location ."
343,1,2,"Stopped pick pokemon happy meal apparently 're sell playing card Pikachu box McDonalds location New York City . They lot leave , quick process order pick . Had issue customer service order either ."
344,3,3,"For McDonald 's standard , 's ok. Not bad , could well . Service speed ok location look fairly clean updated . I get McGriddle sausage McMuffin egg . The McGriddle dry . The McMuffin 's English muffin dry tad stale . I also find egg shell egg . I almost cut gum . On bright side least I know use real whole egg ."
345,3,3,"Alright location , yellow line 6 train n't far walk . Quite table seat . One gender neutral washroom downstairs decent size mirror , bit wet floor 's alright , quite toilet paper floor . Definitely bad I 've see surely clean least smell clean . Staff n't friendly kind cold n't rude either . There 's second floor close chair table organize late hour ."
346,2,2,"The phone hook McDonald 's phone order order hook duck u , fuck u , fuck u , fuck u , long enough ?"
347,2,2,"This terrible McDonald 's experience , kiosk n't work correctly , table n't clean , chair material rip expose , top food old cold , milkshake warm . The facility clog disgust , customer service subpar . At least nice , even n't helpful . I may never come ."
348,3,3,"This McDonalds OK - much good one West 4th term sof customer service efficiency . The interior pretty clean lot seat low level . The upper level use open time recent visit , I 've notice close . I guess make sense save cleaning . One thing annoy customer form one line center get yell form 2 line . This make NO sense often time , line choose 2 , end behind someone slow frustratingly watch people arrive line order even . Just let us make 1 line everyone fairly serve base get line . Overall pretty standard McDonald 's area regular menu item ability use physical coupon coupon mobile app ."
349,3,3,"This super busy McDonalds . I appreciate keep quality despite one Manhattan location n't touchscreen yet . They need bathroom , touchscreen order , customer-filled fountain drink , seating . The seating issue could fix leave second floor din area open time , would n't accessible people wheelchair . Somehow guy stay friendly keep food fresh despite pressure ."
350,2,2,"Man , I 'm expect much McD extra bad . I order nothing small fry , wait 10-15 min ... I ask lot sooner , point I ask : 's go fry ? The lady say ( direct quote ) `` n't say something ? `` And start cook fry moment , literally 15 minute I ordered.Unreal . At point I walk lose $ 2.09 ."
351,2,2,"This bad experience I ever fast food restaurant . Our order take incorrectly , realize cashier argue back want order us actually want . Once receive food , breakfast sausage burnt chicken tender miss . Needed use bathroom toilet paper disgust . Security guard would allow use bathroom . I appal customer I deny . Would never go back ."
352,1,1,"This mcdonald 's particular one best NYC area , freshly fry nugget , bite salty , crunchy juicy delight ."
353,1,2,"I walk downtown McDonald 's Friday evening find usual scene : couple grab quick bite , teenager get ready night town , dead man sit booth window.I get line , go fairly quickly , order ten piece McNugget meal fry Dr. Pepper . After cashier take order , I say , `` know , 's none business , 's dead guy booth . `` She star blankly hand receipt.As I wait order , I wander dead man 's booth confirm indeed cold , lifeless body . I decide give name : Gene . Gene 's final meal spread table front : medium fry , soda , ten piece McNuggets barbecue sauce . I go back counter pick meal . `` You want barbecue sauce ? `` I pause . `` No thanks , `` I say . `` Better go honey mustard . `` I sit empty table eat meal . The bright , fluorescent light give place sterile , industrial feel . A top 40 playlist croon loudspeaker . After minute , Gene 's fester corpse fell upright position collapse booth next . It fairly busy night , I count dozen people come go eat nugget . I one leave young woman enter . She walk past Gene 's body , double take . A look confusion swept across face . She scan room nervously , lock eye . For brief second , become member dark conspiracy . In 's eye , gaze grey abyss existence . She nod silently . I pick tray , leave McDonald 's . Overall , pretty standard McDonald 's . Clean bathroom . Make sure ask ketchup , n't give unless ask ."
354,2,2,"UGH .... This place get bad bad everytime I come . # 3 ( Double Quarter Pounder Cheese ) Pickles , Coke.IS THAT SO FUCKING HARD ? write onion . What I get ? A chicken sandwich.It say right TAG print , ON THE BOX.Seriously , guy want raise ? Fucking graduate High School first ."
355,2,2,I go buy bacon egg & cheese biscuit meal go . Of course I get work biscuit hard I could n't bite sandwich . I eat bacon egg & cheese alone . I know 's fast food make food edible . Not go back McDonald 's ! ! !
356,2,2,The manager rude . I ask question rude response . Then proceed scream `` yo `` . He rude I come back ever .
357,2,2,"One person , breakfast , first time buying restaurant . Take . No wait.Another day , another mickie D 's review . This one even bad last time albeit I best condition healthily . Sick , I buy big breakfast hot cake . Asked latter cashier give demeaning , condescend answer , say ? This touristy part town , miss , I n't exactly look like I belong , I ? I come back office eat hot , nice smell come nose . Except I hang keep throw n't eat till lunch . By , hash brown cold warm , I give crispness . Everything bland , even sausage . Pancakes/hot cake okay though . Two star . Apple pay accept yay !"
359,2,2,"This review may sound really dramatic , 's accurately I put . One thing keep mind , though , I go around 1am . So I might refer late service . This McDonald 's bad McDonald 's I ever , anywhere entire world . The service awful food even bad . Firstly 's mess physically ( n't uncommon NYC , though ) food splatter floor , unwiped table , etc . Secondly , waitress/lady cashier literally yell us come order keep mind previous person finish ordering literally yell `` NEXT NEXT NEXT `` condoning way suggest hand need hurry . Completely unnecessary almost empty 's 24 hour McDonald 's . Anyways , order one friend even forget order one item much pressure waitress put order n't give us receipt AND almost skip friend behind us rush ... At point I think okay , food make . I mean .. 's MCDONALD 'S , antidote bad situation . Boy I wrong , soon I put one fry mouth I know game . It literally taste like reheat microwave cold hour , I say experience . I could barely get fry throat , best believe I touch fry first one . The burger awful accord friend , I ca n't speak far . The chicken nugget , catastrophe . They hard yet soft quite hard bite yet really damp chewy . Honestly disgust . McNuggets suppose great , make hate ."
360,3,2,"Open late , cheap especially app ! They n't fry though time , breakfast item take least 15 minute"
361,2,1,"The credit card machine always work . It 's always cash . No matter much complain , nothing change . Unbelievable ! !"
362,2,2,"This place SO slow . Employees major attitude . Last time I order food , either forget call number , possibly , call number I n't hear , let food sit counter long time never try call number . Eventually I ask food counter number , say `` I dunno ? `` , expect thumb order . Fortunately mine , otherwise I would put hand someone 's food . Only reason n't one star n't nightmare experience anything , generally unpleasant slow ."
363,1,3,I like McDonald update store . The store look modern similar cafe.I rarely ever eat McDonald since New York City ton cheap food offer good quality . However friend I stop buy one get one free Big Mac deal memorial day weekend since us n't one year . The major reason I give place four star quality Big Mac . I wish I take picture sandwich look exactly like commercial . It perfectly make sandwich fast food industry.By mean quality food however great . Do n't think eat McDonald 's make fat . Just watch eat exercise .
364,2,2,Iced coffee side attitude . You bet . Got huge attitude woman behind counter ask Splenda coffee .
365,2,2,"I never see poorly maintain McDonalds . Broken table , light flicker like horror movie denizen .... Really sketchy . I interrupt appear drug deal I open front door . Just armpit . Avoid ."
366,2,2,"One bad . So slow even 's busy . I order `` # 1 `` give sandwich . I tell cashier say `` say # 1 combo . `` Ffs . Really ? Minus fact take 15 minute get single burger drink , fry , etc . There always homeless people door , inside ... never tell leave afraid n't care . McD corporate need take away franchise license completely overhaul staff management . This place trash ."
367,2,2,"Very unprofessional customer service . I walk location July 12 , 2017 1:30pm purchase meal . I wait 18 minute meal . I ask one employee status meal give rude response . No one restaurant assist , begin speak Spanish associate ignore request . I ask refund manager give hard time . This I expect experience establishment ."
368,3,2,"A group seven us stumble 4 morning early breakfast/late night snack . The place extremely full . Service slow , I understand , people probably felt miserable drunken halloween partiers"
370,2,3,"Worst McDonald 's I ever . Like reviewer mention , ton low lives/bums hang . They leave trash , harass people come , overall place dirty . Shame manager maintain well keep . The food good come relatively quickly 's even worth come inside ."
371,2,2,"Firstly , mcdonalds cool design . Resembles cafe . The service horrible though . Been 3 time every time ca n't even tell line ( unorganized ) , invest thing put front register know 's first whatnot . I also spend 10 minute 30 minute lunch break try get money overcharge back . Spoke manager REFUSED give back even employee yelling ( obvious I overcharge ) Will go back"
372,2,2,"The slow mcdonalds I 've life . Fries often cold . Most `` manager `` unbelievably rude . If want meet Bon Qui Qui `` King Burger `` Mad TV tv show , come . You wo n't able tell difference ."
374,2,2,Worst place ever . Rude staff ... tell Rasheeda almost closing deny food almost closing time . Yet full staff . Called owner location response . Do n't eat .
375,2,3,Closed turn light look inside 's anymore .
376,2,3,"Avoid McDonald 's cost . It get one bad McDonald 's I ever to.Honestly , worker pretty good . They try best deal crowd get people food . There table service computer kiosk order McDonald 's unfortunately enhance McDonald 's experience . We wait really long time food bring table either wrong miss item . The lady apologize ask us willing substitute food . Sure , whatever . It really big deal.However , crowd I problem . A group ghetto teenager ( maybe 15 total ) cause ruckus throw chair curse . Imagine , elderly , baby , family middle brawl . Mall security would n't dare stop go enter McDonald 's . Cops would n't even show . What McDonald 's stern manager front line employee yell kid stop get . They really stick gun I 'm thankful lady best protect store customers.But sorry , never I suggest like eat safety , n't come ."
377,1,2,"I order burger extra lettuce , hold bun , hold ketchup please , meat . When give resemble salad far much liking I go without lunch day ."
378,2,2,"I wish I rate ZERO STAR I could . The cashier 's attitude beyond disrespectful nasty . I ask 1 large fry , 1 small fry , 1 large soda 1 mcchicken . When cashier hand receipt , say `` 2 large fry , 1 large soda . As tell , miss mcchicken . Then cashier order go inside different cashier come take spot . I tell cashier I order 1 large fry , 2 , I also order mcchicken 's receipt . The cashier turn around girl order say , `` mess order . `` The girl order respond say `` That sh * ai n't problem . `` It late change food come I n't want argue . Just say , McDonald 's go pay teen $ 14- $ 15 per hour , good manner . Also one guy homeless , tell friend get `` Asians `` . He say `` eye small , see `` ( make small circle around eye mock us ) ."
379,2,2,"Tip 1 ) Apple store across way get something repair wonder go - NOT go . Whole foods 365 restaurant upstairs hot bar downstairs . This place also literally advertisement shake shack 3 4 block away . You warn . Tip 2 ) Order KIOSKS even wait - despite wait line u pay cash . Go KIOSK . Tip 3 ) chance ever come back low anyway - bother . When would food ever worth experience ? They people take order n't say anything ( star 3 second ask * * ready take order . And guess , botch order ( repeat order back ) . Makes sense - put people register n't like speak . Perfectly fine human , bad management . Waited 20 minute , hear number , anywhere computer screen display order . But apparently back whole time . The ( assistant manager ? ) basically give serious hand wave fast walkaway say call number `` twice `` . I ask fresh meal finally provide . So , I guilty go McDonalds - felt like . awesome . At least n't charge side Sass . BTW , ive plenty 'super ghetto ' mcd 's - Central Harlem , Brownsville , Bronx plenty city . Nothing ever bad far quality employee . This bad MCD I 've experience NYC , although admittedly would never step foot one 7pm FWIW . If company id NUKE entire eff franchisee . Its far small location ( unruly customer plus cattle auction atmosphere ) many employee dont want , manager clearly cant keep place together . Bring / rotate team location . This location totally ruin corporate brand . Ive never wish robot much today . However catch 22 - im pretty certain AI bot visit location ponder need existence specie . Thanks McDonalds - also make frightened singularity ."
380,2,2,"Not good . Soda flat one care . Bugs fly around . And try charge ketchup $ 1.50 register . Started order machine could n't get past pay could n't find one table number total $ 12.60 go register order thing come $ 14.60 . I ask lady behind register machine cheap , mumble something price go back $ 12.60 . Look receipt take charge 3 ketchup . Amazing rip people lot people n't look receipt I would know I start straight register . How many people rip much make ? 100 people day $ 150 x 365 = $ 54,750 year - nice chunk change ."
381,2,3,"If I , I would rat 0 ! Very bad experience two time already ! The first time , friend place order wait 30 min . ! So friend ask lady , lady get really bad attitude . She complain call number . Which clearly call number stand right wait food . The second time today , I place order ready pay , I go use deal app , b * look QR code nothing ! It cost like 21 something , I give 22 . This b * give back rest change . Which I n't bother ask , cause I mood get fight ! Really bad experience , would go back ever ! If u n't want ur day ruin , n't walk place"
382,2,2,"Today I din group 20 band/choir student . We place large order $ 200 , important assure food item receive . In short , manager duty extremely unhelpful demonstrate poor level customer service . It seem want get rid student - pay customer - rather assure order fill correctly . I suggest receive item , step outside disperse student , double check receipt confirm receive item - large group would way already busy restaurant . He continuously tell us leave restaurant food item location would liable missing item . We move check item counter , manager rush process . When I question certainty us receive food , become snippy flippant , rather meet concern positive customer service . Another wonderful employee , BRITTANY , saw issue poor process happen proceed disperse food student one-by-one - much efficient method I would expect manager lead . During discover MANY ITEMS WERE MISSING , simply call crew staff make sure get . All , manager watch shoulder , comment miss item student I intend steal food already pay $ 200 . This experience nightmare level customer service I expect retail . I understand large order group daunt , occasion meet HIGHETENED kindness efficiency , attitude sloppy , inefficient process . When leave store , realize STILL DID NOT RECEIVE ALL OF THE ITEMS . I frustrated experience I even bother return get - honestly worth headache point . PLEASE BEWARE order . The store always busy , leadership seem handle quality customer service approaches.THANK YOU BRITTANY superior customer service improvisation hectic moment . NO THANK YOU , MANAGER ."
383,2,2,"Where I even begin ? The person cash register seem big attitude problem I make order . It seem though I inconvenience . The food take ridiculously long come , rush , couple customer store us . No one inform us , apologize unnaturally long wait . The staff overall unprofessional , make joke full blown conversation , back turn register . The entire time , I get impression customer show somehow ruin whatever , want us leave , without order . This far bad fast-food experience I 've city , I come back ."
384,2,2,"No service whatsoever ! ! That African American girl give zero-shit service excuse yell ! The line restroom unbelievable 'LONG ' three employee stand form line chat go enjoy restroom break . Fantastic ! Do n't see customer ( two kid ) wait ? ? ? ? ? ! ! ! ! ! ! ! Please , please , please ....... train employee release"
385,3,3,"Due location mall , expect full house large line . The restaurant poorly construct seem like 's one line , 'll soon hear one cashier three line . Thankfully , move pretty quickly system work . You place order right pick left . Bon appetit !"
386,2,2,"Slowest service ever . Waited 15min cheeseburger happy meal . When I get line minimal ( 2 people front ) . It n't busy . By time I leave line long people get serve , leave . When I ask happen order `` cheeseburger happy meal burger . Burger fry drink staple stand `` idiot look food area hand . My next question long sit one know . But I train catch pure incompetence . And want 15 hour . How well service could talk"
388,2,2,"Came 9:00am breakfast . Tried get dollar menu Sausage McMuffin round egg . Cashier charge meal . No , I want dollar menu McMuffin . Angrily , re-rings order say theres thing dollar menu . I rarely eat McDonalds , I guess I n't know . Maybe update menu . But importantly , n't come customer bad attitude . What care anyway ..."
389,2,2,"McDonald 's one many reason I detest Atlantic Mall . Usually , I end McD 's I n't eat anything shopping I refuse pay Applebees . Or , I 'm wait LIRR train usual , I n't eat I travel.Tonight , I shoppng new guilty pleasure , Target . Going elevator , I know I eat something I resign McDonalds . I look menu I finally call , I tell worker I want . `` The McDouble dollar , n't dollar menu `` say . I snottily tell I n't ask dollar , I want damn McDouble , hop . He hop , crawl soda machine air resignation , look people work . The drug I 'm take sinus infection must really good I think whole scene hilarious . Loud little child , shriek , try cute annoy hell . I get food sit near white kid , one asian one white girl ' mom . Those little yuppie bitch eye people . OH gawd , ghetto enclave ! I roll eye I look expression snobbish fear play face . Those little wench order mother around , I want slap face tell get shit damn self mother n't cater every whim . That woman frazzle . While happen , I 'm eat McDouble . It GOOD ! I really surprised . It best tasting McDouble I ever had.The neighbor hood change . All neighborhood surround Atlantic Mall gentrified almost way . It 's go interesting pan . Atlantic Mall excellent place observe change community . As far McDonald 's go , well enough Yuppies go complain , 'll well run McDonalds ."
390,2,2,"This review specifically McDonalds Atlantic Mall Atlantic Avenue Brooklyn . This far bad manage fast food restaurant country . Because 's small size compare McD 's , would think manager one would recognize importance organize service . Though kid love ( mainly 's zoo like ) , adult tear long good old day customer important treat like cattle . The cashier 's major attitude problem , look fight ! . All I want friggin fish samich Pete 's sake ! Run upstairs Target Starbucks something tide get home , stay away McNightmare ."
391,2,3,"This particular location rude staff world . In several time I 've , cashier walk get everyone else 's food , without fail , whenever 's turn line . One time- finally able order already pay -the cashier get everything ready except fry walk say need make , true . However , soon next batch ready , nowhere find . Then cashier go get fry . I tell one I need large fry order ask whether could help cashier nowhere find . Her reply , `` 're go wait get back `` . Then another cashier ask I say reply , `` guy say something , I n't hear thing . `` When cashier finally return , cashier specifically would n't let get fry . So I wait cashier eventually use fry another batch made.This place beyond appal . Even Mcdonalds ' ghettoest ghetto I 've provide good service hell hole . Bottom line : 'll treat like scum earth n't look act similar them.I 'd give star I could ."
392,2,3,"In liu spend dough starbucks frappuccino , I sometimes head inside atlanic mall ice cream cone friendly well run mcdonalds . Oh wait . Did I say ? Sometimes I n't even want ice cream , I wan na see I ca n't top last miserable experience bad mcdonalds universe . I always . I 'd tell I feel like winner I n't drip tear cone"
393,2,3,"bad mcdonalds country , stay away , staff never listen order , always seem conversation . store always something , example , tea bag , cream , milk , splenda , sugar milk , recently mcdonald coffee . give cup hot water without tea bag . location bring brand"
394,3,3,"( base visit May October 2015 ) Small crampedBut , EXPRESS McDonalds , mean design handle large crowd . If need din space take ( C ) nearby Spring Street McDonald 's West 3rd across 7-eleven.And express , I 'm never leave wait long make even tallest order . Breakfast end one hour early location drive-thru . There one restroom , sometimes 's unusable . But time 're pretty good clean it.Between 2 4 PM , occasional rash people make tall order without pay . They tend clog queue ( yellow background ) , impair ability pay ( green background ) get order process faster . Mornings best.This location DOES drive thru ."
396,3,1,"Though I live many year & enjoy many lifetime experience , I leave NYC time ago relocate midwest . On return trip I 've make since , I 've make point visit either favorite place random cultural significance ( least mind child 1980s ) . This McDonald 's Express one places.While may look part , building exterior use Pete 's Luncheonette movie The Muppets Take Manhattan . The exterior use diner pilot Seinfeld . While I generally avoid McDonald 's unless Shamrock Shakes season 's happy meal toy I MUST . This different . Released 1984 , The Muppets Take Manhattan fun way Ghostbusters , Purple Rain would . The Muppets visit Pete 's 're hungry & want soup , leave Kermit behind come feel 're much burden try mount Broadway show . Kermit wind get job work alongside lovely Jenny , Pete 's daughter.The location 's current tenant really place one would go realize dream , though could fall asleep wait line ( So much `` Express `` labeling ) . I last visit search Star Wars toy . Seating ground floor minimal & upper level close , almost n't want customer linger.Aside historical connection Muppets , I little reason ."
397,1,3,"Any size sweet tea still $ 1 . There two floor seat upstairs . They advertise special unlike Manhattan location . I come sweet tea perfect . Sometimes forget add `` sweet `` location n't ! Oh yea , none employee rude plus !"
398,2,2,This suppose express location- trust nothing express . I wait forever ten piece nugget fry . I throw soda taste completely like seltzer . My fry soak grease inedible ! My nugget sooo greasy . I 've never experience mcdonalds . So disgust ! And ketchup packets put bag cover unidentifiable sticky residue . Definitely stay away location .
399,2,2,It 's always bathroom problem even cosmers This u deserve 1 star
400,2,3,"Came late night . The food 's decent I get fast , worker seem really location night useless place sit food . Barely seating night since upstairs portion close , bathroom shut well . I keep hear lady yelling put worker , guess manager supervisor , way communicate employee ."
401,2,2,"Total chaos . Tons people stand around . Have order ? Are line ? There 's way tell.Set rope line , please ."
402,2,3,"We call place Homeless McDonald 's . `` We `` office , since 's block away , 's pretty accurate depiction clientele come . I thankfully homeless , I come shame desperation , often accompany special vacancy otherwise reserve self-respect.A time year , something stir inside satiate greasy Chicken McNuggets over-salted order Large Fries , matter many lunch spot I try visit first , deep , I know I 'm always go end Mickey Dee 's . To credit , food good bad McDonald 's staff typically quick civil . But counter step front door , lead traffic jam seedy and/or ashamed individual point sort order impossible . Cutting would thing line able form first place . Just jump , order , jump , wait food , leave . That 's orderly gets.It also note actually McDonald 's Express , mean n't offer full menu 'll get McFlurry fix elsewhere . There 's also second floor extra seating , 're feel especially adventurous / depressed.When I 've walk back office greasy , red yellow bag hand , co-worker judge 's fast food ( I 've get everything finger-pointing `` Is everything OK ? `` ) , know I actually go Homeless McDonald 's get . These dark day , I get . I get . . . ."
403,2,2,"In order speed thing , person pack food basically fling I bag customer . End result ? Half nugget thw box scatter bottom bag top food ."
404,1,3,"This express , n't full menu , however environment really pleasant . The setting mellow customer service attentive ."
405,2,2,"First McDonald 's I give change . If I suppose get 2 penny back , I get 2 penny change . Money free . Also , never give receipt , least ask . And lastly , always give half fry bag full ."
406,1,1,"This may second favorite McD 's location , despite fact n't really full fledged McDonald 's . It 's Express , 's cute . How love ? Cute . Tiny . Two Floors . No ODB . Oh , forget . I 'm go back Philly ."
407,3,2,"This I come I 'm hung I really need fix McNuggets . It 's McDonald 's , I know . I try hard hate , sometimes I need . The service usually quick lot employee surprisingly friendly . The one big negative shady crowd collect late night weekend SOB 's empty . Drunken idiot stumble dozen , lean wall shout badly want Filet-o-Fish . It 's mess ."
408,2,2,Totally bad . Just dont go unless extremely hunger .
409,1,2,"Based September 2017 visitThe outside full beggar potentially persistent . Zero verbal interaction much safe , believe . The restroom magnetically lock . Make sure close behind 're . Beggars frequently render restroom useless.I really enjoy atmosphere McDonald 's , especially since n't exactly positive set front . But 's fault sale people thoughtful . This alternative McDonald 's I mention another review need din space n't want entirely leave SoHo . # NearbyTransitWest 4th Street ( Subway ) M55 South Ferry . Limited stop . The northbound route Broadway.The X1/7/8 coach Eltingville ten minute walk West 9th Street . If exit northern end West 4th , PATH train block away . * * This review update remove unnecessary personal statement . Added transit context . Mentioned mag-locked restroom . * *"
411,2,2,I come location pick breakfast . With Covid-19 go restaurant worker suppose wear mask . I place order I see one worker back ai n't wear make order . I get uncomfortable feeling unsafe . I ask manager refund come nasty attitude say `` WHY want refund `` nasty customer service Wo n't come back location
412,1,1,"Fast service , great menu assortment . Restroom available second floor . Average price Manhattan area . The place seem nice inside lot available table even crowd hour . Also , staff friendly help throughout order . I recommend order app place always crowd get food quickly ."
413,2,2,I get 6:40am door say open 6am . I go open door ( 's lock ) employee star instead say something . So u try get breakfast work n't open 6:40am .
414,2,2,This location dirty . They blatantly ignore customer . The people behind counter phone call take order . Should n't wait 5 minute order McDonald 's I 'm person line .
415,2,3,"There AC I go couple day ago humid outside . The inside hot I could n't wait leave . Moreover service unorganized ! I order meal food ready , I wait another good 5 minute soda ( I know 5 minute n't long fast food place I rush expect quick service ) . I saw people come AFTER order different register get drink AS still pay I still stand patiently wait . As late order number call people go pick food , also get drink even though I remind worker I 'm still wait coke , brush request side . The place generally clean , I n't use bathroom I ca n't comment condition . Really , plus side 's right next West 4th St. Station ."
416,2,2,"This felt like I would order Big Mac dirty , subway bathroom stall . So I n't ."
417,2,2,"Dear McDonald 's , How cashier sell meal learn - pay - employee responsible hand order customer wait pick-up area/line , fry AT EFFING ALL property ? I offer hash brown equivalent price ( I hear another customer offer `` `` cashier ) , still . A rise rise 're talk type potato serve post-breakfast meal . It 's potato . It . Is . A. Po . Ta . To.So , on-duty staff serve memorable story tourist and/or NYU international student tell love one back home . I , however , amuse . So , 're get Two-Star Magoo . 'Nough say . # TwoStarMagoo # NoughSaidSincerely , K.C . `` Be careful naked person offer shirt . `` - African proverb"
418,2,2,All sunday group staff trashy order number6 aNd dont give juice complain 're angry
419,2,2,"place house homeless people . dude ask friend go eat food ( even open bag ) . suggest u pregame shit come - usually come location long night club . always get & mcflurry , however , ice cream machine always break ! ! ! either 'll shut machine night . WHY ? ? ? ? ? ? WHY WHY WHY"
420,2,3,"HA I honestly n't know I even bother . I 've fair share bad McDonalds , place awful . When I first walk , immediately felt uncomfortable . This place clean , sticky floor use napkin place . I notice also lot homeless people , common lot NYC McDonalds , loud rowdy presence make feel comfortable stay eat . Not environment location bad , food production right bad . I order egg white McMuffin , I order dozen time location , one look like slap together 5 second . I 'm glad quality presentation come first , McDonalds . I likely back . The reason I originally stop I starve want breakfast without pay fortune around . Lets say , I 've learn lesson ."
421,2,2,This bad consumer service ever . Come sat dinner want order girl super rude I stand 10 min even take order keep even yell back
423,2,3,"OMG , 0 star , ZERO ! ! ! Without give big hint age , I say , I remember place first open business . It Hit- great location , clean , bright , full life . Hell , Adam Sandler give cameo Big Daddy movie . I mean West 4th Street hang spot year ago . So much always go village . However ... Today , 's pit ... one McDonald 's WORST restaurant I 've . I talk friend pay mind cashier , I ask order , I turn around full Drag Queen . I 'm lie . This guy fully make drawn thick black pencil eyebrow , lash , red lipstick , sparkle CZ earring , foundation blush , wig ( net ) . It real Freak Show . If I n't hungry , I swear , I would leave , show happen main reason I first place garbage . Literally ! I return Fish Filet make new one , try give one old . The bun hard , cheese dry , fish filet gross . Gladys , I think 's name , Manager , tiny little Hispanic woman zero control guy work . All look like come half-way house group home . The cook go cook take trash . And back kitchen . The weirdo walk street come use bathroom , insane watching listening conversation go around . It way much , I finish , trash food drink bolt outta there.This place never ever life see . RIP McDonald 's I use know ."
424,2,2,Ruined flavor food impolite server environment bad . It bad mcdonalds ever . Do n't go place .
425,2,2,How manager restaurant allow customer use restroom ? And bitch proud deny people quote NYC law n't exist . It disgust I hope shit pant next time need go ..
426,2,2,This one actually dirt . Late night take cash ... keep . Probably cuz n't pay well ... duh ! But food I get old hell . If 're go steal mega conglomerate least fee us fresh food ? The consumer Are n't one eff .
427,2,2,"This McDonald 's downright scary . And fair , 's fault - 's West 3rd 's fault . There type crazy , homeless , drunken people make VERY hard actually eat . Also price notably expensive basically McDonald 's New York . Not pricey , get even MORE expensive late night take advantage drunk come Fat Black PussyCat Three Sheets . That 's predatory business - I simply support . Now let 's talk food . It 's good . And I n't mean good overall , I mean good McDonald 's . It actually taste like 're eat Grade D beef criminal . I want lie I eat McDonald 's dammit.That say , I 'm currently go hard Three Sheets Saloon try forget horrible day I work I likely order Hell hole four hour . Such life ."
